country_code,year,feature_code,value
CHN,2011,NV.AGR.TOTL.ZS,9.17765379535199
CHN,2012,NV.AGR.TOTL.ZS,9.11371387030751
CHN,2013,NV.AGR.TOTL.ZS,8.94289396230057
CHN,2014,NV.AGR.TOTL.ZS,8.64349139629661
CHN,2015,NV.AGR.TOTL.ZS,8.38701488219603
CHN,2016,NV.AGR.TOTL.ZS,8.0572875346436
CHN,2017,NV.AGR.TOTL.ZS,7.46356501656873
CHN,2018,NV.AGR.TOTL.ZS,7.04302025319625
CHN,2019,NV.AGR.TOTL.ZS,7.14369124773749
DEU,1988,NV.AGR.TOTL.ZS,1.10152604363728
DEU,1989,NV.AGR.TOTL.ZS,1.10152604363728
DEU,1990,NV.AGR.TOTL.ZS,1.10152604363728
DEU,1991,NV.AGR.TOTL.ZS,1.10152604363728
DEU,1992,NV.AGR.TOTL.ZS,1.00542871579145
DEU,1993,NV.AGR.TOTL.ZS,0.96156811678632
DEU,1994,NV.AGR.TOTL.ZS,0.975540433439917
DEU,1995,NV.AGR.TOTL.ZS,0.995455529106254
DEU,1996,NV.AGR.TOTL.ZS,1.04216760869792
DEU,1997,NV.AGR.TOTL.ZS,1.03138464676338
DEU,1998,NV.AGR.TOTL.ZS,0.975317957526236
DEU,1999,NV.AGR.TOTL.ZS,0.958397265329112
DEU,2000,NV.AGR.TOTL.ZS,0.994789221891906
DEU,2001,NV.AGR.TOTL.ZS,1.08343229583805
DEU,2002,NV.AGR.TOTL.ZS,0.900496788164431
DEU,2003,NV.AGR.TOTL.ZS,0.832259435604571
DEU,2004,NV.AGR.TOTL.ZS,0.951063416014002
DEU,2005,NV.AGR.TOTL.ZS,0.726955700932129
DEU,2006,NV.AGR.TOTL.ZS,0.737585322085632
DEU,2007,NV.AGR.TOTL.ZS,0.77886019483507
DEU,2008,NV.AGR.TOTL.ZS,0.83833040773771
DEU,2009,NV.AGR.TOTL.ZS,0.695334317361279
DEU,2010,NV.AGR.TOTL.ZS,0.803696771174544
DEU,2011,NV.AGR.TOTL.ZS,0.910022423855418
DEU,2012,NV.AGR.TOTL.ZS,0.847918814268698
DEU,2013,NV.AGR.TOTL.ZS,0.942643214114216
DEU,2014,NV.AGR.TOTL.ZS,0.904547674923055
DEU,2015,NV.AGR.TOTL.ZS,0.684691591379231
DEU,2016,NV.AGR.TOTL.ZS,0.69843112985447
DEU,2017,NV.AGR.TOTL.ZS,0.826170449037689
DEU,2018,NV.AGR.TOTL.ZS,0.664668499974675
DEU,2019,NV.AGR.TOTL.ZS,0.721821950972007
EUU,1988,NV.AGR.TOTL.ZS,2.76202351572089
EUU,1989,NV.AGR.TOTL.ZS,2.76202351572089
EUU,1990,NV.AGR.TOTL.ZS,2.76202351572089
EUU,1991,NV.AGR.TOTL.ZS,2.76202351572089
EUU,1992,NV.AGR.TOTL.ZS,2.62643224532414
EUU,1993,NV.AGR.TOTL.ZS,2.51470255225369
EUU,1994,NV.AGR.TOTL.ZS,2.53417931349597
EUU,1995,NV.AGR.TOTL.ZS,2.94104772190361
EUU,1996,NV.AGR.TOTL.ZS,2.90629953154427
EUU,1997,NV.AGR.TOTL.ZS,2.82562557726572
EUU,1998,NV.AGR.TOTL.ZS,2.63155161392761
EUU,1999,NV.AGR.TOTL.ZS,2.45161017601704
EUU,2000,NV.AGR.TOTL.ZS,2.35715218779351
EUU,2001,NV.AGR.TOTL.ZS,2.37134223860129
EUU,2002,NV.AGR.TOTL.ZS,2.18020597729152
EUU,2003,NV.AGR.TOTL.ZS,2.09570010620253
EUU,2004,NV.AGR.TOTL.ZS,2.09174810798088
EUU,2005,NV.AGR.TOTL.ZS,1.80037313221024
EUU,2006,NV.AGR.TOTL.ZS,1.68502782457749
EUU,2007,NV.AGR.TOTL.ZS,1.69750569487176
EUU,2008,NV.AGR.TOTL.ZS,1.63565954418923
EUU,2009,NV.AGR.TOTL.ZS,1.50573796699758
EUU,2010,NV.AGR.TOTL.ZS,1.63597324623303
EUU,2011,NV.AGR.TOTL.ZS,1.71563922925494
EUU,2012,NV.AGR.TOTL.ZS,1.70782191243084
EUU,2013,NV.AGR.TOTL.ZS,1.75696135509817
EUU,2014,NV.AGR.TOTL.ZS,1.72436331123483
EUU,2015,NV.AGR.TOTL.ZS,1.66860923608252
EUU,2016,NV.AGR.TOTL.ZS,1.62367022261881
EUU,2017,NV.AGR.TOTL.ZS,1.71484566753513
EUU,2018,NV.AGR.TOTL.ZS,1.63389181242357
EUU,2019,NV.AGR.TOTL.ZS,1.62644946141563
FRA,1988,NV.AGR.TOTL.ZS,2.84939176299563
FRA,1989,NV.AGR.TOTL.ZS,3.12499686597715
FRA,1990,NV.AGR.TOTL.ZS,3.13683503140822
FRA,1991,NV.AGR.TOTL.ZS,2.61435094645531
FRA,1992,NV.AGR.TOTL.ZS,2.59278875102455
FRA,1993,NV.AGR.TOTL.ZS,2.29573275639404
FRA,1994,NV.AGR.TOTL.ZS,2.40069431554573
FRA,1995,NV.AGR.TOTL.ZS,2.44477223085466
FRA,1996,NV.AGR.TOTL.ZS,2.40428151846333
FRA,1997,NV.AGR.TOTL.ZS,2.34425581519473
FRA,1998,NV.AGR.TOTL.ZS,2.36245983418843
FRA,1999,NV.AGR.TOTL.ZS,2.23626141060772
FRA,2000,NV.AGR.TOTL.ZS,2.0983575513075
FRA,2001,NV.AGR.TOTL.ZS,2.10700819139254
FRA,2002,NV.AGR.TOTL.ZS,2.01085885192927
FRA,2003,NV.AGR.TOTL.ZS,1.85016428870167
FRA,2004,NV.AGR.TOTL.ZS,1.82269094417374
FRA,2005,NV.AGR.TOTL.ZS,1.68010170422531
FRA,2006,NV.AGR.TOTL.ZS,1.51849064281003
FRA,2007,NV.AGR.TOTL.ZS,1.6129929533935
FRA,2008,NV.AGR.TOTL.ZS,1.51522299962858
FRA,2009,NV.AGR.TOTL.ZS,1.32316199671353
FRA,2010,NV.AGR.TOTL.ZS,1.60402828863388
FRA,2011,NV.AGR.TOTL.ZS,1.6502871934041
FRA,2012,NV.AGR.TOTL.ZS,1.63179503677703
FRA,2013,NV.AGR.TOTL.ZS,1.45863217691004
FRA,2014,NV.AGR.TOTL.ZS,1.55635615985933
FRA,2015,NV.AGR.TOTL.ZS,1.60564438654459
FRA,2016,NV.AGR.TOTL.ZS,1.43711486668854
FRA,2017,NV.AGR.TOTL.ZS,1.54241477388973
FRA,2018,NV.AGR.TOTL.ZS,1.65112952288889
FRA,2019,NV.AGR.TOTL.ZS,1.59714194783544
GBR,1988,NV.AGR.TOTL.ZS,1.30433964133558
GBR,1989,NV.AGR.TOTL.ZS,1.30433964133558
GBR,1990,NV.AGR.TOTL.ZS,1.30433964133558
GBR,1991,NV.AGR.TOTL.ZS,1.27952762953612
GBR,1992,NV.AGR.TOTL.ZS,1.26899564098368
GBR,1993,NV.AGR.TOTL.ZS,1.28027408602667
GBR,1994,NV.AGR.TOTL.ZS,1.32351099576487
GBR,1995,NV.AGR.TOTL.ZS,1.26596571788831
GBR,1996,NV.AGR.TOTL.ZS,1.10166268951188
GBR,1997,NV.AGR.TOTL.ZS,0.973049645390071
GBR,1998,NV.AGR.TOTL.ZS,0.969168119833903
GBR,1999,NV.AGR.TOTL.ZS,0.881460194354038
GBR,2000,NV.AGR.TOTL.ZS,0.855187517109225
GBR,2001,NV.AGR.TOTL.ZS,0.78717470077962
GBR,2002,NV.AGR.TOTL.ZS,0.921719903912784
GBR,2003,NV.AGR.TOTL.ZS,0.879406585638455
GBR,2004,NV.AGR.TOTL.ZS,0.766703176341731
GBR,2005,NV.AGR.TOTL.ZS,0.550810530653148
GBR,2006,NV.AGR.TOTL.ZS,0.601066553162093
GBR,2007,NV.AGR.TOTL.ZS,0.56710982901975
GBR,2008,NV.AGR.TOTL.ZS,0.682519337628417
GBR,2009,NV.AGR.TOTL.ZS,0.687756576793349
GBR,2010,NV.AGR.TOTL.ZS,0.607212705639444
GBR,2011,NV.AGR.TOTL.ZS,0.696988990694164
GBR,2012,NV.AGR.TOTL.ZS,0.643778077662303
GBR,2013,NV.AGR.TOTL.ZS,0.644709762651544
GBR,2014,NV.AGR.TOTL.ZS,0.754961868118655
GBR,2015,NV.AGR.TOTL.ZS,0.647464812431074
GBR,2016,NV.AGR.TOTL.ZS,0.576173402476147
GBR,2017,NV.AGR.TOTL.ZS,0.573629478957654
GBR,2018,NV.AGR.TOTL.ZS,0.568916122573994
GBR,2019,NV.AGR.TOTL.ZS,0.58828913687383
IDN,1988,NV.AGR.TOTL.ZS,24.1215919518553
IDN,1989,NV.AGR.TOTL.ZS,23.4255287714725
IDN,1990,NV.AGR.TOTL.ZS,21.5487236013603
IDN,1991,NV.AGR.TOTL.ZS,19.661807287925
IDN,1992,NV.AGR.TOTL.ZS,19.5214104727292
IDN,1993,NV.AGR.TOTL.ZS,17.8798444276384
IDN,1994,NV.AGR.TOTL.ZS,17.286262325045
IDN,1995,NV.AGR.TOTL.ZS,17.1383462031211
IDN,1996,NV.AGR.TOTL.ZS,16.6723873758844
IDN,1997,NV.AGR.TOTL.ZS,16.0921102228181
IDN,1998,NV.AGR.TOTL.ZS,18.0828529531935
IDN,1999,NV.AGR.TOTL.ZS,19.612676402133
IDN,2000,NV.AGR.TOTL.ZS,15.6787044387708
IDN,2001,NV.AGR.TOTL.ZS,15.9949177621389
IDN,2002,NV.AGR.TOTL.ZS,16.3196689664379
IDN,2003,NV.AGR.TOTL.ZS,15.1853482186248
IDN,2004,NV.AGR.TOTL.ZS,14.3357802955642
IDN,2005,NV.AGR.TOTL.ZS,13.1266186400506
IDN,2006,NV.AGR.TOTL.ZS,12.9738027192484
IDN,2007,NV.AGR.TOTL.ZS,13.7166831034562
IDN,2008,NV.AGR.TOTL.ZS,14.4817402607761
IDN,2009,NV.AGR.TOTL.ZS,15.290148146172
IDN,2010,NV.AGR.TOTL.ZS,13.929212707137
IDN,2011,NV.AGR.TOTL.ZS,13.5122870743946
IDN,2012,NV.AGR.TOTL.ZS,13.3739742350727
IDN,2013,NV.AGR.TOTL.ZS,13.3566991621949
IDN,2014,NV.AGR.TOTL.ZS,13.3367549992146
IDN,2015,NV.AGR.TOTL.ZS,13.4926435578886
IDN,2016,NV.AGR.TOTL.ZS,13.4787485470271
IDN,2017,NV.AGR.TOTL.ZS,13.1566308462661
IDN,2018,NV.AGR.TOTL.ZS,12.8084975586902
IDN,2019,NV.AGR.TOTL.ZS,12.7127004560495
IND,1988,NV.AGR.TOTL.ZS,27.9822289098659
IND,1989,NV.AGR.TOTL.ZS,26.917943145353
IND,1990,NV.AGR.TOTL.ZS,26.8964382499641
IND,1991,NV.AGR.TOTL.ZS,27.3332181443779
IND,1992,NV.AGR.TOTL.ZS,26.669771971317
IND,1993,NV.AGR.TOTL.ZS,26.881800844094
IND,1994,NV.AGR.TOTL.ZS,26.3886188842791
IND,1995,NV.AGR.TOTL.ZS,24.4568552670561
IND,1996,NV.AGR.TOTL.ZS,25.4170307460273
IND,1997,NV.AGR.TOTL.ZS,24.3453570949732
IND,1998,NV.AGR.TOTL.ZS,24.3788210472195
IND,1999,NV.AGR.TOTL.ZS,22.9889609802859
IND,2000,NV.AGR.TOTL.ZS,21.6089574707079
IND,2001,NV.AGR.TOTL.ZS,21.6205046124833
IND,2002,NV.AGR.TOTL.ZS,19.5366997010537
IND,2003,NV.AGR.TOTL.ZS,19.5806067890042
IND,2004,NV.AGR.TOTL.ZS,17.8146906484855
IND,2005,NV.AGR.TOTL.ZS,17.6202069547056
IND,2006,NV.AGR.TOTL.ZS,16.8094420943591
IND,2007,NV.AGR.TOTL.ZS,16.750119759587
IND,2008,NV.AGR.TOTL.ZS,16.7909423598037
IND,2009,NV.AGR.TOTL.ZS,16.744270156395
IND,2010,NV.AGR.TOTL.ZS,17.0265090139755
IND,2011,NV.AGR.TOTL.ZS,17.1919735574898
IND,2012,NV.AGR.TOTL.ZS,16.8453770659702
IND,2013,NV.AGR.TOTL.ZS,17.148423543466
IND,2014,NV.AGR.TOTL.ZS,16.7919345145807
IND,2015,NV.AGR.TOTL.ZS,16.17450811
IND,2016,NV.AGR.TOTL.ZS,16.3638005613987
IND,2017,NV.AGR.TOTL.ZS,16.5583314047008
IND,2018,NV.AGR.TOTL.ZS,15.9701574808791
IND,2019,NV.AGR.TOTL.ZS,16.6774623971688
ITA,1988,NV.AGR.TOTL.ZS,3.18236867675993
ITA,1989,NV.AGR.TOTL.ZS,3.18236867675993
ITA,1990,NV.AGR.TOTL.ZS,3.18236867675993
ITA,1991,NV.AGR.TOTL.ZS,3.23918862756617
ITA,1992,NV.AGR.TOTL.ZS,3.11791057575114
ITA,1993,NV.AGR.TOTL.ZS,2.99856799968214
ITA,1994,NV.AGR.TOTL.ZS,2.99160111240598
ITA,1995,NV.AGR.TOTL.ZS,2.97770832119057
ITA,1996,NV.AGR.TOTL.ZS,2.97458763384875
ITA,1997,NV.AGR.TOTL.ZS,2.86191157417083
ITA,1998,NV.AGR.TOTL.ZS,2.76885727705195
ITA,1999,NV.AGR.TOTL.ZS,2.72223236277597
ITA,2000,NV.AGR.TOTL.ZS,2.56361411951499
ITA,2001,NV.AGR.TOTL.ZS,2.48963145584114
ITA,2002,NV.AGR.TOTL.ZS,2.37138225861722
ITA,2003,NV.AGR.TOTL.ZS,2.357959442
ITA,2004,NV.AGR.TOTL.ZS,2.34703257342223
ITA,2005,NV.AGR.TOTL.ZS,2.03359548344901
ITA,2006,NV.AGR.TOTL.ZS,1.94583994660095
ITA,2007,NV.AGR.TOTL.ZS,1.89628717350167
ITA,2008,NV.AGR.TOTL.ZS,1.87462363361677
ITA,2009,NV.AGR.TOTL.ZS,1.80273854103193
ITA,2010,NV.AGR.TOTL.ZS,1.77551453832278
ITA,2011,NV.AGR.TOTL.ZS,1.88342627816685
ITA,2012,NV.AGR.TOTL.ZS,1.9707531347602
ITA,2013,NV.AGR.TOTL.ZS,2.14458980749233
ITA,2014,NV.AGR.TOTL.ZS,1.99786088974992
ITA,2015,NV.AGR.TOTL.ZS,2.06523676190304
ITA,2016,NV.AGR.TOTL.ZS,1.9283733073049
ITA,2017,NV.AGR.TOTL.ZS,1.97268467311393
ITA,2018,NV.AGR.TOTL.ZS,1.94522823000827
ITA,2019,NV.AGR.TOTL.ZS,1.90912433488196
JPN,1988,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1989,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1990,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1991,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1992,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1993,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1994,NV.AGR.TOTL.ZS,1.94184804053614
JPN,1995,NV.AGR.TOTL.ZS,1.69004785366732
JPN,1996,NV.AGR.TOTL.ZS,1.69495683681595
JPN,1997,NV.AGR.TOTL.ZS,1.55731850582944
JPN,1998,NV.AGR.TOTL.ZS,1.63252076383717
JPN,1999,NV.AGR.TOTL.ZS,1.60053328016953
JPN,2000,NV.AGR.TOTL.ZS,1.53599921018557
JPN,2001,NV.AGR.TOTL.ZS,1.38260628483475
JPN,2002,NV.AGR.TOTL.ZS,1.39211087428307
JPN,2003,NV.AGR.TOTL.ZS,1.31480224997754
JPN,2004,NV.AGR.TOTL.ZS,1.2423281853267
JPN,2005,NV.AGR.TOTL.ZS,1.12536364829677
JPN,2006,NV.AGR.TOTL.ZS,1.09429154321186
JPN,2007,NV.AGR.TOTL.ZS,1.06090374019961
JPN,2008,NV.AGR.TOTL.ZS,1.05840864794359
JPN,2009,NV.AGR.TOTL.ZS,1.08261270150623
JPN,2010,NV.AGR.TOTL.ZS,1.10225982049905
JPN,2011,NV.AGR.TOTL.ZS,1.0754189233601
JPN,2012,NV.AGR.TOTL.ZS,1.14179569465804
JPN,2013,NV.AGR.TOTL.ZS,1.10418708697322
JPN,2014,NV.AGR.TOTL.ZS,1.05626649230554
JPN,2015,NV.AGR.TOTL.ZS,1.11390541063969
JPN,2016,NV.AGR.TOTL.ZS,1.21336108864146
JPN,2017,NV.AGR.TOTL.ZS,1.2120409439576
JPN,2018,NV.AGR.TOTL.ZS,1.23936829849824
JPN,2019,NV.AGR.TOTL.ZS,1.23936829849824
KOR,1988,NV.AGR.TOTL.ZS,9.2210196671523
KOR,1989,NV.AGR.TOTL.ZS,8.54152367465251
KOR,1990,NV.AGR.TOTL.ZS,7.60649633369599
KOR,1991,NV.AGR.TOTL.ZS,6.82449065102394
KOR,1992,NV.AGR.TOTL.ZS,6.60760508004589
KOR,1993,NV.AGR.TOTL.ZS,5.91488137145192
KOR,1994,NV.AGR.TOTL.ZS,5.65822105841338
KOR,1995,NV.AGR.TOTL.ZS,5.32867203919185
KOR,1996,NV.AGR.TOTL.ZS,4.96065098383236
KOR,1997,NV.AGR.TOTL.ZS,4.47516963965802
KOR,1998,NV.AGR.TOTL.ZS,4.22594069826381
KOR,1999,NV.AGR.TOTL.ZS,4.24975441835615
KOR,2000,NV.AGR.TOTL.ZS,3.8577920379894
KOR,2001,NV.AGR.TOTL.ZS,3.56581902129398
KOR,2002,NV.AGR.TOTL.ZS,3.20680203781807
KOR,2003,NV.AGR.TOTL.ZS,2.96459727836726
KOR,2004,NV.AGR.TOTL.ZS,2.95801854433406
KOR,2005,NV.AGR.TOTL.ZS,2.61997573131402
KOR,2006,NV.AGR.TOTL.ZS,2.49747041944548
KOR,2007,NV.AGR.TOTL.ZS,2.28340908477707
KOR,2008,NV.AGR.TOTL.ZS,2.14224974257429
KOR,2009,NV.AGR.TOTL.ZS,2.24055681194729
KOR,2010,NV.AGR.TOTL.ZS,2.1440163216522
KOR,2011,NV.AGR.TOTL.ZS,2.20919995518876
KOR,2012,NV.AGR.TOTL.ZS,2.1861850409628
KOR,2013,NV.AGR.TOTL.ZS,2.09904711367279
KOR,2014,NV.AGR.TOTL.ZS,2.05667705037638
KOR,2015,NV.AGR.TOTL.ZS,2.00390779269061
KOR,2016,NV.AGR.TOTL.ZS,1.85903488299151
KOR,2017,NV.AGR.TOTL.ZS,1.8507562953431
KOR,2018,NV.AGR.TOTL.ZS,1.74640339447114
KOR,2019,NV.AGR.TOTL.ZS,1.62242066983599
MEX,1988,NV.AGR.TOTL.ZS,6.47809392465106
MEX,1989,NV.AGR.TOTL.ZS,6.45259844953101
MEX,1990,NV.AGR.TOTL.ZS,6.66709637889891
MEX,1991,NV.AGR.TOTL.ZS,6.49698974856723
MEX,1992,NV.AGR.TOTL.ZS,5.99898080999225
MEX,1993,NV.AGR.TOTL.ZS,5.10049986844184
MEX,1994,NV.AGR.TOTL.ZS,4.61686056209261
MEX,1995,NV.AGR.TOTL.ZS,4.42487070737758
MEX,1996,NV.AGR.TOTL.ZS,4.868467241
MEX,1997,NV.AGR.TOTL.ZS,4.45028675189157
MEX,1998,NV.AGR.TOTL.ZS,4.15870216041237
MEX,1999,NV.AGR.TOTL.ZS,3.68106668954497
MEX,2000,NV.AGR.TOTL.ZS,3.32308631189687
MEX,2001,NV.AGR.TOTL.ZS,3.40326534775438
MEX,2002,NV.AGR.TOTL.ZS,3.27828185504542
MEX,2003,NV.AGR.TOTL.ZS,3.38748649595129
MEX,2004,NV.AGR.TOTL.ZS,3.33919043587465
MEX,2005,NV.AGR.TOTL.ZS,3.07320418494207
MEX,2006,NV.AGR.TOTL.ZS,3.0758258597569
MEX,2007,NV.AGR.TOTL.ZS,3.18171470291719
MEX,2008,NV.AGR.TOTL.ZS,3.16037871706611
MEX,2009,NV.AGR.TOTL.ZS,3.24149414069732
MEX,2010,NV.AGR.TOTL.ZS,3.21915447615495
MEX,2011,NV.AGR.TOTL.ZS,3.08846155393052
MEX,2012,NV.AGR.TOTL.ZS,3.17392496725059
MEX,2013,NV.AGR.TOTL.ZS,3.13878369494526
MEX,2014,NV.AGR.TOTL.ZS,3.13208940239957
MEX,2015,NV.AGR.TOTL.ZS,3.19192365688526
MEX,2016,NV.AGR.TOTL.ZS,3.34646441999055
MEX,2017,NV.AGR.TOTL.ZS,3.38107388194982
MEX,2018,NV.AGR.TOTL.ZS,3.37379374485093
MEX,2019,NV.AGR.TOTL.ZS,3.38835838442596
RUS,1988,NV.AGR.TOTL.ZS,15.6020942408377
RUS,1989,NV.AGR.TOTL.ZS,15.6020942408377
RUS,1990,NV.AGR.TOTL.ZS,15.4610369450481
RUS,1991,NV.AGR.TOTL.ZS,13.7718984626385
RUS,1992,NV.AGR.TOTL.ZS,7.2633640189374
RUS,1993,NV.AGR.TOTL.ZS,7.55720377820535
RUS,1994,NV.AGR.TOTL.ZS,6.10956103151862
RUS,1995,NV.AGR.TOTL.ZS,6.69223108273929
RUS,1996,NV.AGR.TOTL.ZS,6.54937524189732
RUS,1997,NV.AGR.TOTL.ZS,5.86976214443115
RUS,1998,NV.AGR.TOTL.ZS,5.10339314799118
RUS,1999,NV.AGR.TOTL.ZS,6.58064760911948
RUS,2000,NV.AGR.TOTL.ZS,5.75171562849956
RUS,2001,NV.AGR.TOTL.ZS,5.87572156767964
RUS,2002,NV.AGR.TOTL.ZS,5.56571375282766
RUS,2003,NV.AGR.TOTL.ZS,5.50294605202332
RUS,2004,NV.AGR.TOTL.ZS,4.90444194789091
RUS,2005,NV.AGR.TOTL.ZS,4.25591600591586
RUS,2006,NV.AGR.TOTL.ZS,3.86131247121949
RUS,2007,NV.AGR.TOTL.ZS,3.77890170628363
RUS,2008,NV.AGR.TOTL.ZS,3.75334118813491
RUS,2009,NV.AGR.TOTL.ZS,4.08444869720522
RUS,2010,NV.AGR.TOTL.ZS,3.34389824902913
RUS,2011,NV.AGR.TOTL.ZS,3.1507257212962
RUS,2012,NV.AGR.TOTL.ZS,2.92603087775353
RUS,2013,NV.AGR.TOTL.ZS,2.99360048776678
RUS,2014,NV.AGR.TOTL.ZS,3.36060548804252
RUS,2015,NV.AGR.TOTL.ZS,3.87310448732299
RUS,2016,NV.AGR.TOTL.ZS,3.84021728459951
RUS,2017,NV.AGR.TOTL.ZS,3.55363208990976
RUS,2018,NV.AGR.TOTL.ZS,3.39425497912827
RUS,2019,NV.AGR.TOTL.ZS,3.49556654702251
SAU,1988,NV.AGR.TOTL.ZS,6.32186934208186
SAU,1989,NV.AGR.TOTL.ZS,6.34338994007422
SAU,1990,NV.AGR.TOTL.ZS,5.70727631869109
SAU,1991,NV.AGR.TOTL.ZS,5.43281426541188
SAU,1992,NV.AGR.TOTL.ZS,5.60680383871363
SAU,1993,NV.AGR.TOTL.ZS,6.0695054265672
SAU,1994,NV.AGR.TOTL.ZS,6.14957688816112
SAU,1995,NV.AGR.TOTL.ZS,5.88614793777068
SAU,1996,NV.AGR.TOTL.ZS,5.41274054001984
SAU,1997,NV.AGR.TOTL.ZS,5.3738432105245
SAU,1998,NV.AGR.TOTL.ZS,6.15924782059964
SAU,1999,NV.AGR.TOTL.ZS,5.67955271976421
SAU,2000,NV.AGR.TOTL.ZS,4.92111418680639
SAU,2001,NV.AGR.TOTL.ZS,5.17118927892469
SAU,2002,NV.AGR.TOTL.ZS,5.07728880396483
SAU,2003,NV.AGR.TOTL.ZS,4.50455900738173
SAU,2004,NV.AGR.TOTL.ZS,3.90115016183996
SAU,2005,NV.AGR.TOTL.ZS,3.22080717494782
SAU,2006,NV.AGR.TOTL.ZS,2.94857030298235
SAU,2007,NV.AGR.TOTL.ZS,2.77018977615721
SAU,2008,NV.AGR.TOTL.ZS,2.31687426733563
SAU,2009,NV.AGR.TOTL.ZS,2.85408847271204
SAU,2010,NV.AGR.TOTL.ZS,2.6402763595935
SAU,2011,NV.AGR.TOTL.ZS,2.17142778334318
SAU,2012,NV.AGR.TOTL.ZS,2.07934643483201
SAU,2013,NV.AGR.TOTL.ZS,2.15730645378212
SAU,2014,NV.AGR.TOTL.ZS,2.22697502456624
SAU,2015,NV.AGR.TOTL.ZS,2.61938789958522
SAU,2016,NV.AGR.TOTL.ZS,2.68563211159473
SAU,2017,NV.AGR.TOTL.ZS,2.52847250594361
SAU,2018,NV.AGR.TOTL.ZS,2.22444629392364
SAU,2019,NV.AGR.TOTL.ZS,2.23333637353109
TUR,1988,NV.AGR.TOTL.ZS,17.258956312464
TUR,1989,NV.AGR.TOTL.ZS,16.5859815004054
TUR,1990,NV.AGR.TOTL.ZS,17.4762288321229
TUR,1991,NV.AGR.TOTL.ZS,15.2470755823245
TUR,1992,NV.AGR.TOTL.ZS,14.9836651520805
TUR,1993,NV.AGR.TOTL.ZS,15.4160185614868
TUR,1994,NV.AGR.TOTL.ZS,15.4628347718716
TUR,1995,NV.AGR.TOTL.ZS,15.6932030829778
TUR,1996,NV.AGR.TOTL.ZS,16.8545560944976
TUR,1997,NV.AGR.TOTL.ZS,14.4611526932527
TUR,1998,NV.AGR.TOTL.ZS,12.4503166318037
TUR,1999,NV.AGR.TOTL.ZS,10.4578259441456
TUR,2000,NV.AGR.TOTL.ZS,10.0328526543258
TUR,2001,NV.AGR.TOTL.ZS,8.78803796915921
TUR,2002,NV.AGR.TOTL.ZS,10.1907585574088
TUR,2003,NV.AGR.TOTL.ZS,9.79514977798378
TUR,2004,NV.AGR.TOTL.ZS,9.32742275784367
TUR,2005,NV.AGR.TOTL.ZS,9.16534055228687
TUR,2006,NV.AGR.TOTL.ZS,8.09488128822859
TUR,2007,NV.AGR.TOTL.ZS,7.45702743708227
TUR,2008,NV.AGR.TOTL.ZS,7.42466846883692
TUR,2009,NV.AGR.TOTL.ZS,8.07198879989725
TUR,2010,NV.AGR.TOTL.ZS,8.9669281343332
TUR,2011,NV.AGR.TOTL.ZS,8.17395626522538
TUR,2012,NV.AGR.TOTL.ZS,7.69487759202317
TUR,2013,NV.AGR.TOTL.ZS,6.67610812297851
TUR,2014,NV.AGR.TOTL.ZS,6.55723547339657
TUR,2015,NV.AGR.TOTL.ZS,6.86837534505832
TUR,2016,NV.AGR.TOTL.ZS,6.14229206403875
TUR,2017,NV.AGR.TOTL.ZS,6.03862979568919
TUR,2018,NV.AGR.TOTL.ZS,5.77579191088122
TUR,2019,NV.AGR.TOTL.ZS,6.42320838204059
USA,1988,NV.AGR.TOTL.ZS,1.33691171038169
USA,1989,NV.AGR.TOTL.ZS,1.33691171038169
USA,1990,NV.AGR.TOTL.ZS,1.33691171038169
USA,1991,NV.AGR.TOTL.ZS,1.33691171038169
USA,1992,NV.AGR.TOTL.ZS,1.33691171038169
USA,1993,NV.AGR.TOTL.ZS,1.33691171038169
USA,1994,NV.AGR.TOTL.ZS,1.33691171038169
USA,1995,NV.AGR.TOTL.ZS,1.33691171038169
USA,1996,NV.AGR.TOTL.ZS,1.33691171038169
USA,1997,NV.AGR.TOTL.ZS,1.33691171038169
USA,1998,NV.AGR.TOTL.ZS,1.21399691075917
USA,1999,NV.AGR.TOTL.ZS,1.15118252152304
USA,2000,NV.AGR.TOTL.ZS,1.15045636546451
USA,2001,NV.AGR.TOTL.ZS,1.12932550544931
USA,2002,NV.AGR.TOTL.ZS,0.970430947058331
USA,2003,NV.AGR.TOTL.ZS,1.11525741955411
USA,2004,NV.AGR.TOTL.ZS,1.25866007956923
USA,2005,NV.AGR.TOTL.ZS,1.14225527722491
USA,2006,NV.AGR.TOTL.ZS,1.00067777411318
USA,2007,NV.AGR.TOTL.ZS,1.06682214149659
USA,2008,NV.AGR.TOTL.ZS,1.06578313550216
USA,2009,NV.AGR.TOTL.ZS,0.968572535825703
USA,2010,NV.AGR.TOTL.ZS,1.04248133891985
USA,2011,NV.AGR.TOTL.ZS,1.21648753662505
USA,2012,NV.AGR.TOTL.ZS,1.15882894880324
USA,2013,NV.AGR.TOTL.ZS,1.3335136788321
USA,2014,NV.AGR.TOTL.ZS,1.18557101774133
USA,2015,NV.AGR.TOTL.ZS,1.04386645169999
